series_id,year,period,value,footnotes
CUUR0000SAS4,2011,M02,265.354,
CUUR0000SAS4,2011,M03,266.754,
CUUR0000SAS4,2011,M04,267.587,
CUUR0000SAS4,2011,M05,267.832,
CUUR0000SAS4,2011,M06,268.488,
CUUR0000SAS4,2011,M07,268.642,
CUUR0000SAS4,2011,M08,268.940,
CUUR0000SAS4,2011,M09,268.979,
CUUR0000SAS4,2011,M10,269.487,
CUUR0000SAS4,2011,M11,270.117,
CUUR0000SAS4,2011,M12,269.858,
CUUR0000SAS4,2012,M01,269.438,
CUUR0000SAS4,2012,M02,269.535,
CUUR0000SAS4,2012,M03,270.604,
CUUR0000SAS4,2012,M04,272.146,
CUUR0000SAS4,2012,M05,272.912,
CUUR0000SAS4,2012,M06,273.239,
CUUR0000SAS4,2012,M07,272.860,
CUUR0000SAS4,2012,M08,272.651,
CUUR0000SAS4,2012,M09,273.044,
CUUR0000SAS4,2012,M10,274.883,
CUUR0000SAS4,2012,M11,276.008,
CUUR0000SAS4,2012,M12,276.982,
CUUR0000SAS4,2013,M01,277.406,
CUUR0000SAS4,2013,M02,277.960,
CUUR0000SAS4,2013,M03,278.874,
CUUR0000SAS4,2013,M04,279.065,
CUUR0000SAS4,2013,M05,279.948,
CUUR0000SAS4,2013,M06,280.184,
CUUR0000SAS4,2013,M07,281.080,
CUUR0000SAS4,2013,M08,279.523,
CUUR0000SAS4,2013,M09,279.491,
CUUR0000SAS4,2013,M10,281.697,
CUUR0000SAS4,2013,M11,283.116,
CUUR0000SAS4,2013,M12,281.680,
CUUR0000SAS4,2014,M01,280.687,
CUUR0000SAS4,2014,M02,281.759,
CUUR0000SAS4,2014,M03,282.663,
CUUR0000SAS4,2014,M04,285.402,
CUUR0000SAS4,2014,M05,288.627,
CUUR0000SAS4,2014,M06,289.018,
CUUR0000SAS4,2014,M07,286.239,
CUUR0000SAS4,2014,M08,283.786,
CUUR0000SAS4,2014,M09,283.425,
CUUR0000SAS4,2014,M10,286.691,
CUUR0000SAS4,2014,M11,288.174,
CUUR0000SAS4,2014,M12,286.585,
CUUR0000SAS4,2015,M01,286.644,
CUUR0000SAS4,2015,M02,287.914,
CUUR0000SAS4,2015,M03,288.349,
CUUR0000SAS4,2015,M04,289.971,
CUUR0000SAS4,2015,M05,292.994,
CUUR0000SAS4,2015,M06,293.930,
CUUR0000SAS4,2015,M07,292.119,
CUUR0000SAS4,2015,M08,289.798,
CUUR0000SAS4,2015,M09,289.576,
CUUR0000SAS4,2015,M10,291.969,
CUUR0000SAS4,2015,M11,294.800,
CUUR0000SAS4,2015,M12,294.081,
CUUR0000SAS4,2016,M01,294.420,
CUUR0000SAS4,2016,M02,295.533,
CUUR0000SAS4,2016,M03,296.363,
CUUR0000SAS4,2016,M04,299.635,
CUUR0000SAS4,2016,M05,302.381,
CUUR0000SAS4,2016,M06,302.768,
CUUR0000SAS4,2016,M07,300.823,
CUUR0000SAS4,2016,M08,298.876,
CUUR0000SAS4,2016,M09,298.129,
CUUR0000SAS4,2016,M10,299.622,
CUUR0000SAS4,2016,M11,302.164,
CUUR0000SAS4,2016,M12,302.410,
CUUR0000SAS4,2017,M01,303.718,
CUUR0000SAS4,2017,M02,306.221,
CUUR0000SAS4,2017,M03,307.490,
CUUR0000SAS4,2017,M04,308.908,
CUUR0000SAS4,2017,M05,311.178,
CUUR0000SAS4,2017,M06,312.012,
CUUR0000SAS4,2017,M07,310.567,
CUUR0000SAS4,2017,M08,309.469,
CUUR0000SAS4,2017,M09,309.704,
CUUR0000SAS4,2017,M10,312.290,
CUUR0000SAS4,2017,M11,313.772,
CUUR0000SAS4,2017,M12,313.645,
CUUR0000SAS4,2018,M01,315.764,
CUUR0000SAS4,2018,M02,320.089,
CUUR0000SAS4,2018,M03,320.774,
CUUR0000SAS4,2018,M04,321.437,
CUUR0000SAS4,2018,M05,322.966,
CUUR0000SAS4,2018,M06,323.646,
CUUR0000SAS4,2018,M07,322.842,
CUUR0000SAS4,2018,M08,321.387,
CUUR0000SAS4,2018,M09,322.241,
CUUR0000SAS4,2018,M10,324.131,
CUUR0000SAS4,2018,M11,324.168,
CUUR0000SAS4,2018,M12,322.317,
CUUR0000SAS4,2019,M01,322.216,
CUUR0000SAS4,2019,M02,323.575,
CUUR0000SAS4,2019,M03,323.982,
CUUR0000SAS4,2019,M04,325.114,
CUUR0000SAS4,2019,M05,326.397,
CUUR0000SAS4,2019,M06,326.667,
CUUR0000SAS4,2019,M07,325.105,
CUUR0000SAS4,2019,M08,324.396,
CUUR0000SAS4,2019,M09,324.717,
CUUR0000SAS4,2019,M10,326.582,
CUUR0000SAS4,2019,M11,326.686,
CUUR0000SAS4,2019,M12,324.209,
CUUR0000SAS4,2020,M01,324.500,
CUUR0000SAS4,2020,M02,327.466,
CUUR0000SAS4,2020,M03,321.610,
CUUR0000SAS4,2020,M04,307.250,
CUUR0000SAS4,2020,M05,297.882,
CUUR0000SAS4,2020,M06,303.942,
CUUR0000SAS4,2020,M07,312.938,
CUUR0000SAS4,2020,M08,311.422,
CUUR0000SAS4,2020,M09,308.143,
CUUR0000SAS4,2020,M10,309.965,
CUUR0000SAS4,2020,M11,315.554,
CUUR0000SAS4,2020,M12,312.959,
CUUR0000SAS4,2021,M01,311.312,
CUUR0000SAS4,2021,M02,313.160,
CUUR0000SAS4,2021,M03,316.345,
CUUR0000SAS4,2021,M04,324.519,
CUUR0000SAS4,2021,M05,331.188,
CUUR0000SAS4,2021,M06,335.548,
CUUR0000SAS4,2021,M07,332.917,
CUUR0000SAS4,2021,M08,325.652,
CUUR0000SAS4,2021,M09,321.673,
CUUR0000SAS4,2021,M10,323.903,
CUUR0000SAS4,2021,M11,327.749,
CUUR0000SAS4,2021,M12,326.063,
CUUR0000SAS4,2022,M01,328.665,
CUUR0000SAS4,2022,M02,333.919,
CUUR0000SAS4,2022,M03,340.671,
CUUR0000SAS4,2022,M04,351.985,
CUUR0000SAS4,2022,M05,357.437,
CUUR0000SAS4,2022,M06,365.178,
CUUR0000SAS4,2022,M07,363.389,
CUUR0000SAS4,2022,M08,362.511,
CUUR0000SAS4,2022,M09,368.643,
CUUR0000SAS4,2022,M10,373.098,
CUUR0000SAS4,2022,M11,374.248,
CUUR0000SAS4,2022,M12,373.598,
CUUR0000SAS4,2023,M01,376.743,
CUUR0000SAS4,2023,M02,382.801,
CUUR0000SAS4,2023,M03,387.966,
CUUR0000SAS4,2023,M04,390.805,
CUUR0000SAS4,2023,M05,393.836,
CUUR0000SAS4,2023,M06,395.238,
CUUR0000SAS4,2023,M07,396.199,
CUUR0000SAS4,2023,M08,400.016,
CUUR0000SAS4,2023,M09,402.021,
CUUR0000SAS4,2023,M10,407.526,
CUUR0000SAS4,2023,M11,411.892,
CUUR0000SAS4,2023,M12,409.749,
CUUR0000SAS4,2024,M01,412.643,
CUUR0000SAS4,2024,M02,420.850,
CUUR0000SAS4,2024,M03,429.591,
CUUR0000SAS4,2024,M04,434.629,
CUUR0000SAS4,2024,M05,435.299,
CUUR0000SAS4,2024,M06,432.521,
CUUR0000SAS4,2024,M07,431.196,
CUUR0000SAS4,2024,M08,431.564,
CUUR0000SAS4,2024,M09,436.331,
CUUR0000SAS4,2024,M10,440.755,
CUUR0000SAS4,2024,M11,440.980,
CUUR0000SAS4,2024,M12,439.523,
CUUR0000SAS4,2025,M01,445.853,
CUUR0000SAS4,2025,M02,445.910,
CUUR0000SAS4,2025,M03,442.901,
CUUR0000SAS4,2025,M04,445.550,
CUUR0000SAS4,2025,M05,447.544,
CUUR0000SAS4,2025,M06,447.222,
CUUR0000SAS4,2025,M07,446.417,
CUUR0000SAS4,2025,M08,446.688,
CUUR0000SAS4,2025,M09,447.451,
CUUR0000SAS4,2025,M10,-,Data unavailable due to the 2025 lapse in appropriations
CUUR0000SAS4,2025,M11,448.507,
CUUR0000SAS4,2025,M12,446.138,
CUUR0000SAS4,2026,M01,451.857,
CUUR0000SAS4,2026,M02,455.909,
CUUR0000SAS4,2026,M03,461.066,
CUUR0000SAS4,2026,M04,464.696,
CUUR0000SAS4,2026,M05,465.945,
CUUR0000SAS4,2026,M06,462.494,
CUUR0000SAS4,2026,M07,459.354,
CUUR0000SASLE,1997,M01,182.4,
CUUR0000SASLE,1997,M02,183.1,
CUUR0000SASLE,1997,M03,183.8,
CUUR0000SASLE,1997,M04,184.1,
CUUR0000SASLE,1997,M05,184.1,
CUUR0000SASLE,1997,M06,184.6,
CUUR0000SASLE,1997,M07,185.4,
CUUR0000SASLE,1997,M08,185.8,
CUUR0000SASLE,1997,M09,186.0,
CUUR0000SASLE,1997,M10,186.7,
CUUR0000SASLE,1997,M11,186.7,
CUUR0000SASLE,1997,M12,186.9,
CUUR0000SASLE,1998,M01,187.9,
CUUR0000SASLE,1998,M02,188.8,
CUUR0000SASLE,1998,M03,189.4,
CUUR0000SASLE,1998,M04,189.7,
CUUR0000SASLE,1998,M05,189.8,
CUUR0000SASLE,1998,M06,190.3,
CUUR0000SASLE,1998,M07,190.9,
CUUR0000SASLE,1998,M08,191.5,
CUUR0000SASLE,1998,M09,191.8,
CUUR0000SASLE,1998,M10,192.3,
CUUR0000SASLE,1998,M11,192.4,
CUUR0000SASLE,1998,M12,192.5,
CUUR0000SASLE,1999,M01,193.2,
CUUR0000SASLE,1999,M02,194.0,
CUUR0000SASLE,1999,M03,194.7,
CUUR0000SASLE,1999,M04,195.0,
CUUR0000SASLE,1999,M05,195.0,
CUUR0000SASLE,1999,M06,195.3,
CUUR0000SASLE,1999,M07,196.1,
CUUR0000SASLE,1999,M08,196.5,
CUUR0000SASLE,1999,M09,196.6,
CUUR0000SASLE,1999,M10,197.2,
CUUR0000SASLE,1999,M11,197.5,
CUUR0000SASLE,1999,M12,197.7,
CUUR0000SASLE,2000,M01,198.9,
CUUR0000SASLE,2000,M02,199.7,
CUUR0000SASLE,2000,M03,200.7,
CUUR0000SASLE,2000,M04,200.9,
CUUR0000SASLE,2000,M05,201.2,
CUUR0000SASLE,2000,M06,201.9,
CUUR0000SASLE,2000,M07,202.7,
CUUR0000SASLE,2000,M08,203.5,
CUUR0000SASLE,2000,M09,203.5,
CUUR0000SASLE,2000,M10,204.1,
CUUR0000SASLE,2000,M11,204.2,
CUUR0000SASLE,2000,M12,204.4,
CUUR0000SASLE,2001,M01,205.7,
CUUR0000SASLE,2001,M02,206.8,
CUUR0000SASLE,2001,M03,207.7,
CUUR0000SASLE,2001,M04,208.0,
CUUR0000SASLE,2001,M05,208.4,
CUUR0000SASLE,2001,M06,209.4,
CUUR0000SASLE,2001,M07,210.1,
CUUR0000SASLE,2001,M08,211.2,
CUUR0000SASLE,2001,M09,211.2,
CUUR0000SASLE,2001,M10,211.7,
CUUR0000SASLE,2001,M11,212.3,
CUUR0000SASLE,2001,M12,212.6,
CUUR0000SASLE,2002,M01,213.8,
CUUR0000SASLE,2002,M02,215.1,
CUUR0000SASLE,2002,M03,215.9,
CUUR0000SASLE,2002,M04,216.3,
CUUR0000SASLE,2002,M05,216.6,
CUUR0000SASLE,2002,M06,217.2,
CUUR0000SASLE,2002,M07,218.0,
CUUR0000SASLE,2002,M08,219.0,
CUUR0000SASLE,2002,M09,218.9,
CUUR0000SASLE,2002,M10,219.5,
CUUR0000SASLE,2002,M11,219.8,
CUUR0000SASLE,2002,M12,219.8,
CUUR0000SASLE,2003,M01,221.0,
CUUR0000SASLE,2003,M02,221.9,
CUUR0000SASLE,2003,M03,222.4,
CUUR0000SASLE,2003,M04,222.5,
CUUR0000SASLE,2003,M05,223.1,
CUUR0000SASLE,2003,M06,223.5,
CUUR0000SASLE,2003,M07,224.3,
CUUR0000SASLE,2003,M08,224.9,
CUUR0000SASLE,2003,M09,224.9,
CUUR0000SASLE,2003,M10,225.8,
CUUR0000SASLE,2003,M11,225.6,
CUUR0000SASLE,2003,M12,225.5,
CUUR0000SASLE,2004,M01,226.6,
CUUR0000SASLE,2004,M02,227.5,
CUUR0000SASLE,2004,M03,228.9,
CUUR0000SASLE,2004,M04,229.4,
CUUR0000SASLE,2004,M05,229.6,
CUUR0000SASLE,2004,M06,230.2,
CUUR0000SASLE,2004,M07,231.0,
CUUR0000SASLE,2004,M08,231.4,
CUUR0000SASLE,2004,M09,231.6,
CUUR0000SASLE,2004,M10,232.1,
CUUR0000SASLE,2004,M11,231.9,
CUUR0000SASLE,2004,M12,231.9,
CUUR0000SASLE,2005,M01,232.9,
CUUR0000SASLE,2005,M02,234.3,
CUUR0000SASLE,2005,M03,235.7,
CUUR0000SASLE,2005,M04,236.0,
CUUR0000SASLE,2005,M05,235.9,
CUUR0000SASLE,2005,M06,236.4,
CUUR0000SASLE,2005,M07,237.4,
CUUR0000SASLE,2005,M08,237.7,
CUUR0000SASLE,2005,M09,237.4,
CUUR0000SASLE,2005,M10,238.4,
CUUR0000SASLE,2005,M11,238.6,
CUUR0000SASLE,2005,M12,238.7,
CUUR0000SASLE,2006,M01,239.7,
CUUR0000SASLE,2006,M02,241.1,
CUUR0000SASLE,2006,M03,242.4,
CUUR0000SASLE,2006,M04,243.2,
CUUR0000SASLE,2006,M05,243.7,
CUUR0000SASLE,2006,M06,244.7,
CUUR0000SASLE,2006,M07,245.8,
CUUR0000SASLE,2006,M08,246.5,
CUUR0000SASLE,2006,M09,246.6,
CUUR0000SASLE,2006,M10,247.5,
CUUR0000SASLE,2006,M11,247.5,
CUUR0000SASLE,2006,M12,247.5,
CUUR0000SASLE,2007,M01,248.836,
CUUR0000SASLE,2007,M02,250.199,
CUUR0000SASLE,2007,M03,251.026,
CUUR0000SASLE,2007,M04,251.714,
CUUR0000SASLE,2007,M05,252.050,
CUUR0000SASLE,2007,M06,252.955,
CUUR0000SASLE,2007,M07,253.998,
CUUR0000SASLE,2007,M08,254.491,
CUUR0000SASLE,2007,M09,254.706,
CUUR0000SASLE,2007,M10,255.385,
CUUR0000SASLE,2007,M11,255.549,
CUUR0000SASLE,2007,M12,255.785,
CUUR0000SASLE,2008,M01,257.220,
CUUR0000SASLE,2008,M02,258.098,
CUUR0000SASLE,2008,M03,259.249,
CUUR0000SASLE,2008,M04,259.503,
CUUR0000SASLE,2008,M05,260.049,
CUUR0000SASLE,2008,M06,261.216,
CUUR0000SASLE,2008,M07,262.323,
CUUR0000SASLE,2008,M08,262.867,
CUUR0000SASLE,2008,M09,262.980,
CUUR0000SASLE,2008,M10,263.156,
CUUR0000SASLE,2008,M11,262.901,
CUUR0000SASLE,2008,M12,262.636,
CUUR0000SASLE,2009,M01,263.759,
CUUR0000SASLE,2009,M02,264.547,
CUUR0000SASLE,2009,M03,265.147,
CUUR0000SASLE,2009,M04,265.399,
CUUR0000SASLE,2009,M05,265.466,
CUUR0000SASLE,2009,M06,265.993,
CUUR0000SASLE,2009,M07,266.484,
CUUR0000SASLE,2009,M08,267.008,
CUUR0000SASLE,2009,M09,266.894,
CUUR0000SASLE,2009,M10,267.081,
CUUR0000SASLE,2009,M11,266.488,
CUUR0000SASLE,2009,M12,266.237,
CUUR0000SASLE,2010,M01,266.519,
CUUR0000SASLE,2010,M02,266.967,
CUUR0000SASLE,2010,M03,267.248,
CUUR0000SASLE,2010,M04,267.587,
CUUR0000SASLE,2010,M05,267.829,
CUUR0000SASLE,2010,M06,268.308,
CUUR0000SASLE,2010,M07,268.655,
CUUR0000SASLE,2010,M08,268.903,
CUUR0000SASLE,2010,M09,269.034,
CUUR0000SASLE,2010,M10,269.208,
CUUR0000SASLE,2010,M11,269.509,
CUUR0000SASLE,2010,M12,269.572,
CUUR0000SASLE,2011,M01,270.199,
CUUR0000SASLE,2011,M02,270.982,
CUUR0000SASLE,2011,M03,271.468,
CUUR0000SASLE,2011,M04,271.775,
CUUR0000SASLE,2011,M05,272.158,
CUUR0000SASLE,2011,M06,272.695,
CUUR0000SASLE,2011,M07,273.327,
CUUR0000SASLE,2011,M08,274.038,
CUUR0000SASLE,2011,M09,274.327,
CUUR0000SASLE,2011,M10,274.851,
CUUR0000SASLE,2011,M11,275.224,
CUUR0000SASLE,2011,M12,275.643,
CUUR0000SASLE,2012,M01,276.432,
CUUR0000SASLE,2012,M02,277.027,
CUUR0000SASLE,2012,M03,277.780,
CUUR0000SASLE,2012,M04,278.431,
CUUR0000SASLE,2012,M05,278.956,
CUUR0000SASLE,2012,M06,279.608,
CUUR0000SASLE,2012,M07,280.024,
CUUR0000SASLE,2012,M08,280.526,
CUUR0000SASLE,2012,M09,281.081,
CUUR0000SASLE,2012,M10,281.700,
CUUR0000SASLE,2012,M11,282.044,
CUUR0000SASLE,2012,M12,282.400,
CUUR0000SASLE,2013,M01,283.284,
CUUR0000SASLE,2013,M02,284.231,
CUUR0000SASLE,2013,M03,284.834,
CUUR0000SASLE,2013,M04,284.954,
CUUR0000SASLE,2013,M05,285.479,
CUUR0000SASLE,2013,M06,286.024,
CUUR0000SASLE,2013,M07,286.617,
CUUR0000SASLE,2013,M08,287.239,
CUUR0000SASLE,2013,M09,287.720,
CUUR0000SASLE,2013,M10,288.243,
CUUR0000SASLE,2013,M11,288.792,
CUUR0000SASLE,2013,M12,289.001,
CUUR0000SASLE,2014,M01,289.779,
CUUR0000SASLE,2014,M02,290.621,
CUUR0000SASLE,2014,M03,291.518,
CUUR0000SASLE,2014,M04,292.257,
CUUR0000SASLE,2014,M05,293.208,
CUUR0000SASLE,2014,M06,293.668,
CUUR0000SASLE,2014,M07,294.068,
CUUR0000SASLE,2014,M08,294.284,
CUUR0000SASLE,2014,M09,294.676,
CUUR0000SASLE,2014,M10,295.434,
CUUR0000SASLE,2014,M11,295.911,
CUUR0000SASLE,2014,M12,296.021,
CUUR0000SASLE,2015,M01,296.979,
CUUR0000SASLE,2015,M02,297.750,
CUUR0000SASLE,2015,M03,298.612,
CUUR0000SASLE,2015,M04,299.544,
CUUR0000SASLE,2015,M05,300.264,
CUUR0000SASLE,2015,M06,301.040,
CUUR0000SASLE,2015,M07,301.665,
CUUR0000SASLE,2015,M08,301.963,
CUUR0000SASLE,2015,M09,302.663,
CUUR0000SASLE,2015,M10,303.694,
CUUR0000SASLE,2015,M11,304.441,
CUUR0000SASLE,2015,M12,304.699,
CUUR0000SASLE,2016,M01,305.803,
CUUR0000SASLE,2016,M02,306.932,
CUUR0000SASLE,2016,M03,307.703,
CUUR0000SASLE,2016,M04,308.619,
CUUR0000SASLE,2016,M05,309.770,
CUUR0000SASLE,2016,M06,310.680,
CUUR0000SASLE,2016,M07,311.072,
CUUR0000SASLE,2016,M08,311.746,
CUUR0000SASLE,2016,M09,312.205,
CUUR0000SASLE,2016,M10,312.919,
CUUR0000SASLE,2016,M11,313.702,
CUUR0000SASLE,2016,M12,314.190,
CUUR0000SASLE,2017,M01,315.282,
CUUR0000SASLE,2017,M02,316.506,
CUUR0000SASLE,2017,M03,316.481,
CUUR0000SASLE,2017,M04,316.971,
CUUR0000SASLE,2017,M05,317.670,
CUUR0000SASLE,2017,M06,318.345,
CUUR0000SASLE,2017,M07,318.674,
CUUR0000SASLE,2017,M08,319.559,
CUUR0000SASLE,2017,M09,320.210,
CUUR0000SASLE,2017,M10,321.253,
CUUR0000SASLE,2017,M11,321.690,
CUUR0000SASLE,2017,M12,322.250,
CUUR0000SASLE,2018,M01,323.500,
CUUR0000SASLE,2018,M02,324.690,
CUUR0000SASLE,2018,M03,325.610,
CUUR0000SASLE,2018,M04,326.252,
CUUR0000SASLE,2018,M05,327.298,
CUUR0000SASLE,2018,M06,328.068,
CUUR0000SASLE,2018,M07,328.641,
CUUR0000SASLE,2018,M08,329.086,
CUUR0000SASLE,2018,M09,329.761,
CUUR0000SASLE,2018,M10,330.465,
CUUR0000SASLE,2018,M11,330.983,
CUUR0000SASLE,2018,M12,331.478,
CUUR0000SASLE,2019,M01,332.444,
CUUR0000SASLE,2019,M02,333.586,
CUUR0000SASLE,2019,M03,334.518,
CUUR0000SASLE,2019,M04,335.468,
CUUR0000SASLE,2019,M05,336.204,
CUUR0000SASLE,2019,M06,337.197,
CUUR0000SASLE,2019,M07,337.867,
CUUR0000SASLE,2019,M08,338.619,
CUUR0000SASLE,2019,M09,339.377,
CUUR0000SASLE,2019,M10,340.302,
CUUR0000SASLE,2019,M11,341.032,
CUUR0000SASLE,2019,M12,341.347,
CUUR0000SASLE,2020,M01,342.694,
CUUR0000SASLE,2020,M02,344.006,
CUUR0000SASLE,2020,M03,343.990,
CUUR0000SASLE,2020,M04,342.776,
CUUR0000SASLE,2020,M05,342.801,
CUUR0000SASLE,2020,M06,343.713,
CUUR0000SASLE,2020,M07,345.493,
CUUR0000SASLE,2020,M08,345.936,
CUUR0000SASLE,2020,M09,345.880,
CUUR0000SASLE,2020,M10,346.220,
CUUR0000SASLE,2020,M11,346.884,
CUUR0000SASLE,2020,M12,346.808,
CUUR0000SASLE,2021,M01,347.190,
CUUR0000SASLE,2021,M02,348.361,
CUUR0000SASLE,2021,M03,349.607,
CUUR0000SASLE,2021,M04,351.265,
CUUR0000SASLE,2021,M05,352.721,
CUUR0000SASLE,2021,M06,354.250,
CUUR0000SASLE,2021,M07,355.375,
CUUR0000SASLE,2021,M08,355.423,
CUUR0000SASLE,2021,M09,355.962,
CUUR0000SASLE,2021,M10,357.469,
CUUR0000SASLE,2021,M11,358.722,
CUUR0000SASLE,2021,M12,359.559,
CUUR0000SASLE,2022,M01,361.397,
CUUR0000SASLE,2022,M02,363.672,
CUUR0000SASLE,2022,M03,365.938,
CUUR0000SASLE,2022,M04,368.565,
CUUR0000SASLE,2022,M05,370.937,
CUUR0000SASLE,2022,M06,373.664,
CUUR0000SASLE,2022,M07,375.060,
CUUR0000SASLE,2022,M08,376.980,
CUUR0000SASLE,2022,M09,379.634,
CUUR0000SASLE,2022,M10,381.580,
CUUR0000SASLE,2022,M11,383.179,
CUUR0000SASLE,2022,M12,384.906,
CUUR0000SASLE,2023,M01,387.258,
CUUR0000SASLE,2023,M02,390.070,
CUUR0000SASLE,2023,M03,392.024,
CUUR0000SASLE,2023,M04,393.769,
CUUR0000SASLE,2023,M05,395.295,
CUUR0000SASLE,2023,M06,396.646,
CUUR0000SASLE,2023,M07,398.002,
CUUR0000SASLE,2023,M08,399.219,
CUUR0000SASLE,2023,M09,401.234,
CUUR0000SASLE,2023,M10,402.549,
CUUR0000SASLE,2023,M11,404.143,
CUUR0000SASLE,2023,M12,405.338,
CUUR0000SASLE,2024,M01,408.051,
CUUR0000SASLE,2024,M02,410.432,
CUUR0000SASLE,2024,M03,413.179,
CUUR0000SASLE,2024,M04,414.828,
CUUR0000SASLE,2024,M05,416.048,
CUUR0000SASLE,2024,M06,416.733,
CUUR0000SASLE,2024,M07,417.592,
CUUR0000SASLE,2024,M08,418.903,
CUUR0000SASLE,2024,M09,420.286,
CUUR0000SASLE,2024,M10,421.731,
CUUR0000SASLE,2024,M11,422.574,
CUUR0000SASLE,2024,M12,423.207,
CUUR0000SASLE,2025,M01,425.619,
CUUR0000SASLE,2025,M02,427.309,
CUUR0000SASLE,2025,M03,428.368,
CUUR0000SASLE,2025,M04,429.724,
CUUR0000SASLE,2025,M05,430.841,
CUUR0000SASLE,2025,M06,431.800,
CUUR0000SASLE,2025,M07,432.778,
CUUR0000SASLE,2025,M08,433.930,
CUUR0000SASLE,2025,M09,434.852,
CUUR0000SASLE,2025,M10,-,Data unavailable due to the 2025 lapse in appropriations
CUUR0000SASLE,2025,M11,435.344,
CUUR0000SASLE,2025,M12,436.025,
CUUR0000SASLE,2026,M01,438.161,
CUUR0000SASLE,2026,M02,439.805,
CUUR0000SASLE,2026,M03,441.419,
CUUR0000SASLE,2026,M04,443.766,
CUUR0000SASLE,2026,M05,445.580,
CUUR0000SASLE,2026,M06,445.448,
CUUR0000SASLE,2026,M07,445.809,
CUUR0000SEEE,1997,M01,795.9,
CUUR0000SEEE,1997,M02,791.7,
CUUR0000SEEE,1997,M03,779.5,
CUUR0000SEEE,1997,M04,765.3,
CUUR0000SEEE,1997,M05,755.1,
CUUR0000SEEE,1997,M06,742.2,
CUUR0000SEEE,1997,M07,730.3,
CUUR0000SEEE,1997,M08,717.5,
CUUR0000SEEE,1997,M09,722.1,
CUUR0000SEEE,1997,M10,727.6,
CUUR0000SEEE,1997,M11,708.9,
CUUR0000SEEE,1997,M12,704.9,
CUUR0000SEEE,1998,M01,687.5,
CUUR0000SEEE,1998,M02,659.8,
CUUR0000SEEE,1998,M03,646.3,
CUUR0000SEEE,1998,M04,637.3,
CUUR0000SEEE,1998,M05,617.0,
CUUR0000SEEE,1998,M06,604.0,
CUUR0000SEEE,1998,M07,581.8,
CUUR0000SEEE,1998,M08,559.1,
CUUR0000SEEE,1998,M09,545.9,
CUUR0000SEEE,1998,M10,537.4,
CUUR0000SEEE,1998,M11,525.9,
CUUR0000SEEE,1998,M12,517.7,
CUUR0000SEEE,1999,M01,503.2,
CUUR0000SEEE,1999,M02,494.8,
CUUR0000SEEE,1999,M03,482.6,
CUUR0000SEEE,1999,M04,477.3,
CUUR0000SEEE,1999,M05,459.4,
CUUR0000SEEE,1999,M06,442.7,
CUUR0000SEEE,1999,M07,446.3,
CUUR0000SEEE,1999,M08,443.0,
CUUR0000SEEE,1999,M09,435.6,
CUUR0000SEEE,1999,M10,427.7,
CUUR0000SEEE,1999,M11,419.5,
CUUR0000SEEE,1999,M12,420.2,
CUUR0000SEEE,2000,M01,416.2,
CUUR0000SEEE,2000,M02,410.6,
CUUR0000SEEE,2000,M03,405.0,
CUUR0000SEEE,2000,M04,397.6,
CUUR0000SEEE,2000,M05,395.2,
CUUR0000SEEE,2000,M06,387.1,
CUUR0000SEEE,2000,M07,381.8,
CUUR0000SEEE,2000,M08,374.8,
CUUR0000SEEE,2000,M09,372.4,
CUUR0000SEEE,2000,M10,366.8,
CUUR0000SEEE,2000,M11,360.5,
CUUR0000SEEE,2000,M12,353.9,
CUUR0000SEEE,2001,M01,345.4,
CUUR0000SEEE,2001,M02,341.0,
CUUR0000SEEE,2001,M03,334.1,
CUUR0000SEEE,2001,M04,329.0,
CUUR0000SEEE,2001,M05,322.7,
CUUR0000SEEE,2001,M06,318.7,
CUUR0000SEEE,2001,M07,316.2,
CUUR0000SEEE,2001,M08,308.6,
CUUR0000SEEE,2001,M09,302.1,
CUUR0000SEEE,2001,M10,300.0,
CUUR0000SEEE,2001,M11,297.3,
CUUR0000SEEE,2001,M12,294.5,
CUUR0000SEEE,2002,M01,288.0,
CUUR0000SEEE,2002,M02,283.4,
CUUR0000SEEE,2002,M03,279.5,
CUUR0000SEEE,2002,M04,277.3,
CUUR0000SEEE,2002,M05,275.4,
CUUR0000SEEE,2002,M06,274.3,
CUUR0000SEEE,2002,M07,273.9,
CUUR0000SEEE,2002,M08,271.7,
CUUR0000SEEE,2002,M09,265.4,
CUUR0000SEEE,2002,M10,262.8,
CUUR0000SEEE,2002,M11,257.9,
CUUR0000SEEE,2002,M12,255.8,
CUUR0000SEEE,2003,M01,254.2,
CUUR0000SEEE,2003,M02,251.4,
CUUR0000SEEE,2003,M03,250.3,
CUUR0000SEEE,2003,M04,248.9,
CUUR0000SEEE,2003,M05,244.3,
CUUR0000SEEE,2003,M06,240.8,
CUUR0000SEEE,2003,M07,237.5,
CUUR0000SEEE,2003,M08,234.3,
CUUR0000SEEE,2003,M09,232.4,
CUUR0000SEEE,2003,M10,232.5,
CUUR0000SEEE,2003,M11,228.7,
CUUR0000SEEE,2003,M12,227.3,
CUUR0000SEEE,2004,M01,227.4,
CUUR0000SEEE,2004,M02,226.7,
CUUR0000SEEE,2004,M03,225.5,
CUUR0000SEEE,2004,M04,223.3,
CUUR0000SEEE,2004,M05,221.4,
CUUR0000SEEE,2004,M06,221.2,
CUUR0000SEEE,2004,M07,220.1,
CUUR0000SEEE,2004,M08,219.3,
